id,value
OSObject.IORegistryEntry.IOService.IOUserClient.IODARTClient,0
OSObject.IORegistryEntry.IOService.IOUserClient.IODARTMapperClient,0
OSObject.IORegistryEntry.IOService.IOUserClient.IODPHDMIPortUserClient,0
OSObject.IORegistryEntry.IOService.IOUserClient.IOGPUDeviceUserClient,
OSObject.IORegistryEntry.IOService.IOUserClient.IOGPUDeviceUserClient.AGXDeviceUserClient,0
OSObject.IORegistryEntry.IOService.IOUserClient.IOGPUMemoryInfoUserClient,0
OSObject.IORegistryEntry.IOService.IOUserClient.IOHDIXControllerUserClient,0
OSObject.IORegistryEntry.IOService.IOUserClient.IOMikeyBusBulkPipeUserClient,
OSObject.IORegistryEntry.IOService.IOUserClient.IOMikeyBusBulkPipeUserClient.IOMikeyBusDeviceUserClient,0
OSObject.IORegistryEntry.IOService.IOUserClient.IOMikeyBusBulkPipeUserClient.IOMikeyBusFunctionGroupUserClient,0
OSObject.IORegistryEntry.IOService.IOUserClient.IOMobileFramebufferUserClient,0
OSObject.IORegistryEntry.IOService.IOUserClient.AppleNVMeFWNamespaceUC,0
OSObject.IORegistryEntry.IOService.IOUserClient.AppleNVMeUpdateUC,0
OSObject.IORegistryEntry.IOService.IOUserClient.AppleNVMeEANUC,0
OSObject.IORegistryEntry.IOService.IOUserClient.AppleNVMeSMARTUserClient,0
OSObject.IORegistryEntry.IOService.IOUserClient.AppleNVMeNamespaceUC,0
OSObject.IORegistryEntry.IOService.IOUserClient.IONetworkStackUserClient,0
OSObject.IORegistryEntry.IOService.IOUserClient.IONetworkUserClient,0
OSObject.IORegistryEntry.IOService.IOUserClient.IOPAudioIOBufferDeviceUserClient,0
OSObject.IORegistryEntry.IOService.IOUserClient.IOReportUserClient,0
OSObject.IORegistryEntry.IOService.IOUserClient.IOStreamUserClient,0
OSObject.IORegistryEntry.IOService.IOUserClient.IOThunderboltFamilyUserClient,0
OSObject.IORegistryEntry.IOService.IOUserClient.IOTimeSyncSyncUserClient,0
OSObject.IORegistryEntry.IOService.IOUserClient.IOTimeSyncEdgeTimeCaptureUserClient,0
OSObject.IORegistryEntry.IOService.IOUserClient.IOTimeSyncTimedEdgeGeneratorUserClient,0
OSObject.IORegistryEntry.IOService.IOUserClient.IOTimeSyncUserClient,
OSObject.IORegistryEntry.IOService.IOUserClient.IOTimeSyncUserClient.IOTimeSyncUserFilteredServiceUserClient,0
OSObject.IORegistryEntry.IOService.IOUserClient.IOTimeSyncUserClient.IOTimeSyncDomainUserClient,0
OSObject.IORegistryEntry.IOService.IOUserClient.IOTimeSyncClockTestUserClient,0
OSObject.IORegistryEntry.IOService.IOUserClient.IOTimeSyncClockManagerUserClient,0
OSObject.IORegistryEntry.IOService.IOUserClient.IOUSBDeviceInterfaceUserClient,0
OSObject.IORegistryEntry.IOService.IOUserClient.AppleUSBHostFrameworkClient,
OSObject.IORegistryEntry.IOService.IOUserClient.AppleUSBHostFrameworkClient.AppleUSBHostFrameworkInterfaceClient,0
OSObject.IORegistryEntry.IOService.IOUserClient.AppleUSBHostFrameworkClient.AppleUSBHostFrameworkDeviceClient,0
OSObject.IORegistryEntry.IOService.IOUserClient.IOUSBDeviceUserClient,
OSObject.IORegistryEntry.IOService.IOUserClient.IOUSBDeviceUserClient.IOUSBDeviceUserClientV2,
OSObject.IORegistryEntry.IOService.IOUserClient.IOUSBDeviceUserClient.IOUSBDeviceUserClientV2.IOUSBInterfaceUserClient,
OSObject.IORegistryEntry.IOService.IOUserClient.IOUSBDeviceUserClient.IOUSBDeviceUserClientV2.IOUSBInterfaceUserClient.IOUSBInterfaceUserClientV2,
OSObject.IORegistryEntry.IOService.IOUserClient.IOUSBDeviceUserClient.IOUSBDeviceUserClientV2.IOUSBInterfaceUserClient.IOUSBInterfaceUserClientV2.IOUSBInterfaceUserClientV3,
OSObject.IORegistryEntry.IOService.IOUserClient.IOUSBDeviceUserClient.IOUSBDeviceUserClientV2.IOUSBInterfaceUserClient.IOUSBInterfaceUserClientV2.IOUSBInterfaceUserClientV3.AppleUSBHostUserClient,
OSObject.IORegistryEntry.IOService.IOUserClient.IOUSBDeviceUserClient.IOUSBDeviceUserClientV2.IOUSBInterfaceUserClient.IOUSBInterfaceUserClientV2.IOUSBInterfaceUserClientV3.AppleUSBHostUserClient.AppleUSBHostDeviceUserClient,0
OSObject.IORegistryEntry.IOService.IOUserClient.IOUSBDeviceUserClient.IOUSBDeviceUserClientV2.IOUSBInterfaceUserClient.IOUSBInterfaceUserClientV2.IOUSBInterfaceUserClientV3.AppleUSBHostUserClient.AppleUSBHostInterfaceUserClient,0
OSObject.IORegistryEntry.IOService.IOUserClient.IOUSBMassStorageResourceUserClient,0
OSObject.IORegistryEntry.IOService.IOUserClient.IOUserEthernetResourceUserClient,0
OSObject.IORegistryEntry.IOService.IOUserClient.IOTimeSyncNetworkPortUserClient,0
OSObject.IORegistryEntry.IOService.IOUserClient.IOTimeSyncgPTPManagerUserClient,0
OSObject.IORegistryEntry.IOService.IOUserClient.RTBuddyUserClient,0
OSObject.IORegistryEntry.IOService.IOUserClient.AppleAPFSUserClient,0
OSObject.IORegistryEntry.IOService.IOUserClient.CCPipeUserClient,
OSObject.IORegistryEntry.IOService.IOUserClient.CCPipeUserClient.CCDataPipeUserClient,0
OSObject.IORegistryEntry.IOService.IOUserClient.CCPipeUserClient.CCLogPipeUserClient,0
OSObject.IORegistryEntry.IOService.IOUserClient.AppleLIFSUserClient,0
OSObject.IORegistryEntry.IOService.IOUserClient.mDNSOffloadUserClient,0
OSObject.IORegistryEntry.IOService.IORTC,0
OSObject.IORegistryEntry.IOService.IOUserService,0
OSObject.IORegistryEntry.IOService.IOSystemStateNotification,0
OSObject.IORegistryEntry.IOService.IOProviderPropertyMerger,
OSObject.IORegistryEntry.IOService.IOProviderPropertyMerger.IOHIDProviderPropertyMerger,0
OSObject.IORegistryEntry.IOService.IOProviderPropertyMerger.AppleUSBHostMergeProperties,0
OSObject.IORegistryEntry.IOService.IOPowerConnection,0
OSObject.IORegistryEntry.IOService.IOWatchDogTimer,0
OSObject.IORegistryEntry.IOService.IONVRAMController,
OSObject.IORegistryEntry.IOService.IONVRAMController.AppleARMNORNVRAM,0
OSObject.IORegistryEntry.IOService.IONVRAMController.AppleEmbeddedNVMeNVRAM,0
OSObject.IORegistryEntry.IOService.IOPMrootDomain,0
OSObject.IORegistryEntry.IOService.IORootParent,0
OSObject.IORegistryEntry.IOService.AGXFirmwareKextRTBuddy,
OSObject.IORegistryEntry.IOService.AGXFirmwareKextRTBuddy.AGXFirmwareKextG16RTBuddy,0
OSObject.IORegistryEntry.IOService.ASIOKit,0
OSObject.IORegistryEntry.IOService.AUC,0
OSObject.IORegistryEntry.IOService.AppleA7IOPNub,0
OSObject.IORegistryEntry.IOService.AppleAOP2SystemDriver,0
OSObject.IORegistryEntry.IOService.AppleAOPAudioServiceBase,
OSObject.IORegistryEntry.IOService.AppleAOPAudioServiceBase.AppleAOPAudioService,0
OSObject.IORegistryEntry.IOService.AppleAOPAudioDevice,
OSObject.IORegistryEntry.IOService.AppleAOPAudioDevice.AppleAOPAudioSawDevice,0
OSObject.IORegistryEntry.IOService.AppleAOPAudioDevice.AppleAOPAudioHallDevice,0
OSObject.IORegistryEntry.IOService.AppleAOPAudioDevice.AppleAOPAudioAssetManagerDevice,
OSObject.IORegistryEntry.IOService.AppleAOPAudioDevice.AppleAOPAudioAssetManagerDevice.AppleAOPAudioPCMAssetManagerDevice,0
OSObject.IORegistryEntry.IOService.AppleAOPAudioDevice.AppleAOPAudioAssetManagerDevice.AppleAOPAudioFWdtAssetManagerDevice,0
OSObject.IORegistryEntry.IOService.AppleAOPAudioDevice.AppleAOPAudioPDM2Device,0
OSObject.IORegistryEntry.IOService.AppleAOPAudioDevice.AppleAOPAudioButtonHapticDevice,0
OSObject.IORegistryEntry.IOService.AppleAOPAudioDevice.AppleAOPAudioClientManager,
OSObject.IORegistryEntry.IOService.AppleAOPAudioDevice.AppleAOPAudioClientManager.AppleAOPAudioLEAPClientManager,
OSObject.IORegistryEntry.IOService.AppleAOPAudioDevice.AppleAOPAudioClientManager.AppleAOPAudioLEAPClientManager.AppleAOPAudioSpeakerClientManager,0
OSObject.IORegistryEntry.IOService.AppleAOPAudioDevice.AppleAOPAudioMCA2Device,0
OSObject.IORegistryEntry.IOService.AppleAOPAudioDevice.AppleAOPAudioDeviceProvider,0
OSObject.IORegistryEntry.IOService.AppleAOPAudioDevice.AppleAOPAudioLEAP,
OSObject.IORegistryEntry.IOService.AppleAOPAudioDevice.AppleAOPAudioLEAP.AppleAOPAudioHapticLEAP,0
OSObject.IORegistryEntry.IOService.AppleAOPAudioDevice.AppleAOPAudioAmpManagerDevice,0
OSObject.IORegistryEntry.IOService.AppleAOPAudioDevice.AppleAOPAudioButtonOutputDevice,0
OSObject.IORegistryEntry.IOService.AppleAOPAudioDevice.AppleAOPAudioLPMicInDevice,0
OSObject.IORegistryEntry.IOService.AppleAOPAudioDeviceNode,0
OSObject.IORegistryEntry.IOService.AppleBaseAudioController,
OSObject.IORegistryEntry.IOService.AppleBaseAudioController.AppleAOPAudioController,0
OSObject.IORegistryEntry.IOService.AppleARMBootPerf,0
OSObject.IORegistryEntry.IOService.AppleARMIICController,
OSObject.IORegistryEntry.IOService.AppleARMIICController.AppleARMSoftIICController,0
OSObject.IORegistryEntry.IOService.AppleARMIICController.AppleCSI2CController,0
OSObject.IORegistryEntry.IOService.AppleARMIICController.AppleS5L8940XI2CController,0
OSObject.IORegistryEntry.IOService.AppleARMIICDevice,0
OSObject.IORegistryEntry.IOService.AppleARMIODevice,0
OSObject.IORegistryEntry.IOService.AppleARMNMI,0
OSObject.IORegistryEntry.IOService.AppleARMNORFlashController,
OSObject.IORegistryEntry.IOService.AppleARMNORFlashController.AppleARMCFIFlashController,0
OSObject.IORegistryEntry.IOService.AppleARMNORFlashController.AppleARMSPIFlashController,0
OSObject.IORegistryEntry.IOService.AppleARMNORFlashController.AppleARMI2CEEPROM,0
OSObject.IORegistryEntry.IOService.AppleARMNORFlashDevice,0
OSObject.IORegistryEntry.IOService.AppleARMFabricTrace,0
OSObject.IORegistryEntry.IOService.AppleARMPerformanceController,0
OSObject.IORegistryEntry.IOService.AppleARMPerformanceControllerCLPCNub,0
OSObject.IORegistryEntry.IOService.AppleARMRTC,
OSObject.IORegistryEntry.IOService.AppleARMRTC.AppleDialogSPMIPMURTC,0
OSObject.IORegistryEntry.IOService.AppleARMSPMIDevice,0
OSObject.IORegistryEntry.IOService.AppleMemCacheController,0
OSObject.IORegistryEntry.IOService.AppleARMSPIController,
OSObject.IORegistryEntry.IOService.AppleARMSPIController.AppleARMQuadSPIController,0
OSObject.IORegistryEntry.IOService.AppleARMSPIController.AppleSPIMCController,0
OSObject.IORegistryEntry.IOService.AppleARMSPIDevice,
OSObject.IORegistryEntry.IOService.AppleARMSPIDevice.AppleARMQuadSPIDevice,0
OSObject.IORegistryEntry.IOService.AppleARMMIPIDSIController,
OSObject.IORegistryEntry.IOService.AppleARMMIPIDSIController.AppleSynopsysMIPIDSIController,0
OSObject.IORegistryEntry.IOService.AppleARMMIPIDSIDevice,0
OSObject.IORegistryEntry.IOService.AppleARMPWM,
OSObject.IORegistryEntry.IOService.AppleARMPWM.AppleS5L8920XPWM,0
OSObject.IORegistryEntry.IOService.AppleARMPWM.AppleS5L8920XFPWM,0
OSObject.IORegistryEntry.IOService.AppleARMPWMDevice,0
OSObject.IORegistryEntry.IOService.AppleARMPWMInOutPulseController,0
OSObject.IORegistryEntry.IOService.AppleARMPWMBacklight,0
OSObject.IORegistryEntry.IOService.AppleARMLightEmUp,0
OSObject.IORegistryEntry.IOService.AppleARMBacklight,0
OSObject.IORegistryEntry.IOService.AppleARMNORPanicLog,0
OSObject.IORegistryEntry.IOService.AppleARMTraceController,0
OSObject.IORegistryEntry.IOService.AppleARMSFRManifest,0
OSObject.IORegistryEntry.IOService.AppleARMCPUPerformanceServiceNub,0
OSObject.IORegistryEntry.IOService.AppleARMCPUPerformanceArbiter,0
OSObject.IORegistryEntry.IOService.IOWatchdog,
OSObject.IORegistryEntry.IOService.IOWatchdog.AppleARMWatchdogTimer,0
OSObject.IORegistryEntry.IOService.AppleAVD,0
OSObject.IORegistryEntry.IOService.AppleAVE2Driver,0
OSObject.IORegistryEntry.IOService.AppleActuatorDevice,0
OSObject.IORegistryEntry.IOService.AppleActuatorHIDEventDriver,0
OSObject.IORegistryEntry.IOService.AppleAstrisGpioProbe,0
OSObject.IORegistryEntry.IOService.IDBusTransportPrivate,0
OSObject.IORegistryEntry.IOService.AppleAuthCP,
OSObject.IORegistryEntry.IOService.AppleAuthCP.AppleAuthCPAID,
OSObject.IORegistryEntry.IOService.AppleAuthCP.AppleAuthCPAID.AppleAuthCPMGAID,0
OSObject.IORegistryEntry.IOService.AppleAuthCP.AppleAuthCPRelay,0
OSObject.IORegistryEntry.IOService.AppleAuthCP.AppleAuthCPI2C,0
OSObject.IORegistryEntry.IOService.AppleAuthCP.AppleAuthCPDock,0
OSObject.IORegistryEntry.IOService.AppleAuthCP.AppleAuthCPHSAID,0
OSObject.IORegistryEntry.IOService.AppleAuthCPRelayInterface,
OSObject.IORegistryEntry.IOService.AppleAuthCPRelayInterface.RoswellAuthI2CRelayInterface,0
OSObject.IORegistryEntry.IOService.AppleAuthCPRelayInterface.MogulAuthI2CRelayInterface,0
OSObject.IORegistryEntry.IOService.AppleAuthCPRelayInterface.MogulAuthSMCRelayInterface,0
OSObject.IORegistryEntry.IOService.AppleAuthCPRelayInterface.AppleBatteryAuth,0
OSObject.IORegistryEntry.IOService.AppleBSDKextStarter,0
OSObject.IORegistryEntry.IOService.AppleBaseband,
OSObject.IORegistryEntry.IOService.AppleBaseband.AppleBasebandPlatform,
OSObject.IORegistryEntry.IOService.AppleBaseband.AppleBasebandPlatform.AppleBasebandPCIEDevice,
OSObject.IORegistryEntry.IOService.AppleBaseband.AppleBasebandPlatform.AppleBasebandPCIEDevice.AppleBasebandN71,
OSObject.IORegistryEntry.IOService.AppleBaseband.AppleBasebandPlatform.AppleBasebandPCIEDevice.AppleBasebandN71.AppleBasebandM20,0
OSObject.IORegistryEntry.IOService.AppleBasebandSPMI,
OSObject.IORegistryEntry.IOService.AppleBasebandSPMI.AppleBasebandSPMIHEB,0
OSObject.IORegistryEntry.IOService.AppleBasebandPPM,0
OSObject.IORegistryEntry.IOService.AppleBasebandBackpowering,0
OSObject.IORegistryEntry.IOService.AppleBasebandPCI,0
OSObject.IORegistryEntry.IOService.AppleBasebandPCITraceBackend,
OSObject.IORegistryEntry.IOService.AppleBasebandPCITraceBackend.AppleBasebandPCITraceBackendRaw,0
OSObject.IORegistryEntry.IOService.AppleBasebandPCIInterface,
OSObject.IORegistryEntry.IOService.AppleBasebandPCIInterface.AppleBasebandPCIMHIInterface,0
OSObject.IORegistryEntry.IOService.AppleBasebandPCIInterface.AppleBasebandPCIBHIInterface,0
OSObject.IORegistryEntry.IOService.AppleBasebandPCIControl,
OSObject.IORegistryEntry.IOService.AppleBasebandPCIControl.AppleBasebandPCIMAVControl,0
OSObject.IORegistryEntry.IOService.AppleBasebandPCISkywalkProvider,
OSObject.IORegistryEntry.IOService.AppleBasebandPCISkywalkProvider.AppleBasebandPCIQMAPProvider,
OSObject.IORegistryEntry.IOService.AppleBasebandPCISkywalkProvider.AppleBasebandPCIQMAPProvider.AppleBasebandPCIPDPQMAPRSC,0
OSObject.IORegistryEntry.IOService.AppleBasebandPCISkywalkProvider.AppleBasebandPCIQMAPProvider.AppleBasebandPCIPDPQMAPSkywalk,0
OSObject.IORegistryEntry.IOService.AppleBasebandPCISkywalkProvider.AppleBasebandPCIQMAPProvider.AppleBasebandPCIPDPQMAPLowLatency,0
OSObject.IORegistryEntry.IOService.AppleBasebandPCISkywalkProvider.AppleBasebandPCIQMAPControl,0
OSObject.IORegistryEntry.IOService.AppleBasebandPCIMHIDevice,0
OSObject.IORegistryEntry.IOService.AppleBasebandPCIBHIDevice,0
OSObject.IORegistryEntry.IOService.BTDebug,0
OSObject.IORegistryEntry.IOService.BTDebugService,
OSObject.IORegistryEntry.IOService.BTDebugService.AppleConvergedIPCOLYBTCoreDumpProvider,0
OSObject.IORegistryEntry.IOService.BTDebugService.AppleConvergedIPCOLYBTLogProvider,0
OSObject.IORegistryEntry.IOService.AppleBluetoothModule,0
OSObject.IORegistryEntry.IOService.AppleC26Charger,
OSObject.IORegistryEntry.IOService.AppleC26Charger.AppleAirPowerCharger,
OSObject.IORegistryEntry.IOService.AppleC26Charger.AppleAirPowerCharger.AppleSMCWirelessCharger,0
OSObject.IORegistryEntry.IOService.AppleC26DeviceStream,0
OSObject.IORegistryEntry.IOService.AppleC26DockInfo,
OSObject.IORegistryEntry.IOService.AppleC26DockInfo.AppleB237DockInfo,0
OSObject.IORegistryEntry.IOService.AppleEmbeddedAudioHeadsetSwitch,0
OSObject.IORegistryEntry.IOService.AppleCallbackPowerSourceProvider,
OSObject.IORegistryEntry.IOService.AppleCallbackPowerSourceProvider.IOHIDPowerSource,0
OSObject.IORegistryEntry.IOService.AppleConvergedIPCDevice,
OSObject.IORegistryEntry.IOService.AppleConvergedIPCDevice.AppleConvergedIPCRTIDevice,0
OSObject.IORegistryEntry.IOService.AppleConvergedIPCDevice.AppleConvergedIPCBTIDevice,0
OSObject.IORegistryEntry.IOService.AppleConvergedPCI,0
OSObject.IORegistryEntry.IOService.AppleConvergedIPCInterface,
OSObject.IORegistryEntry.IOService.AppleConvergedIPCInterface.AppleConvergedIPCBTIInterface,0
OSObject.IORegistryEntry.IOService.AppleConvergedIPCInterface.AppleConvergedIPCRTIInterface,0
OSObject.IORegistryEntry.IOService.AppleConvergedIPCLogger,0
OSObject.IORegistryEntry.IOService.AppleConvergedIPCControl,
OSObject.IORegistryEntry.IOService.AppleConvergedIPCControl.AppleConvergedIPCOLYBTControl,0
OSObject.IORegistryEntry.IOService.AppleDAPF,0
OSObject.IORegistryEntry.IOService.PMGRDispCtrl,0
OSObject.IORegistryEntry.IOService.AppleDCPExpert,0
OSObject.IORegistryEntry.IOService.AppleDiagnosticDataAccessReadOnly,0
OSObject.IORegistryEntry.IOService.AppleDiskImagesController,0
OSObject.IORegistryEntry.IOService.AppleATCDPXBAR,
OSObject.IORegistryEntry.IOService.AppleATCDPXBAR.AppleT602XATCDPXBAR,
OSObject.IORegistryEntry.IOService.AppleATCDPXBAR.AppleT602XATCDPXBAR.AppleT604XATCDPXBAR,0
OSObject.IORegistryEntry.IOService.AppleATCDPXBAR.AppleT8103ATCDPXBAR,
OSObject.IORegistryEntry.IOService.AppleATCDPXBAR.AppleT8103ATCDPXBAR.AppleT8112ATCDPXBAR,0
OSObject.IORegistryEntry.IOService.AppleATCDPXBAR.AppleT8103ATCDPXBAR.AppleT600XATCDPXBAR,0
OSObject.IORegistryEntry.IOService.AppleDockChannel,0
OSObject.IORegistryEntry.IOService.AppleDockChannelDevice,0
OSObject.IORegistryEntry.IOService.AppleEffaceableStorage,
OSObject.IORegistryEntry.IOService.AppleEffaceableStorage.AppleEffaceableBlockDevice,0
OSObject.IORegistryEntry.IOService.AppleEmbeddedExternalAudioObject,0
OSObject.IORegistryEntry.IOService.AppleEmbeddedAudio,
OSObject.IORegistryEntry.IOService.AppleEmbeddedAudio.AppleI2CAudio,
OSObject.IORegistryEntry.IOService.AppleEmbeddedAudio.AppleI2CAudio.AppleI2CPagedAudio,0
OSObject.IORegistryEntry.IOService.AppleEmbeddedAudio.AppleI2CAudio.AppleI2CRangedAudio,0
OSObject.IORegistryEntry.IOService.AppleEmbeddedAudio.AppleI2CAudio.AppleCSI2CAudio,0
OSObject.IORegistryEntry.IOService.AppleEmbeddedAudio.AppleI2CAudio.AppleMAXI2CAudio,0
OSObject.IORegistryEntry.IOService.AppleEmbeddedAudio.AppleI2CMultipleAudio,
OSObject.IORegistryEntry.IOService.AppleEmbeddedAudio.AppleI2CMultipleAudio.AppleI2CRangedMultipleAudio,0
OSObject.IORegistryEntry.IOService.AppleEmbeddedAudio.AppleI2CMultipleAudio.AppleTII2CAudio,0
OSObject.IORegistryEntry.IOService.AppleEmbeddedAudio.AppleI2CMultipleAudio.AppleCSI2CMultipleAudio,0
OSObject.IORegistryEntry.IOService.AppleEmbeddedAudio.AppleCSSPIAudio,
OSObject.IORegistryEntry.IOService.AppleEmbeddedAudio.AppleCSSPIAudio.AppleCSSPIv2Audio,0
OSObject.IORegistryEntry.IOService.AppleEmbeddedAudio.AppleAOPEmbeddedAudio,
OSObject.IORegistryEntry.IOService.AppleEmbeddedAudio.AppleAOPEmbeddedAudio.AppleAOPHaptics,0
OSObject.IORegistryEntry.IOService.AppleEmbeddedAudio.AppleAOPEmbeddedAudio.AppleAOPInput,0
OSObject.IORegistryEntry.IOService.AppleEmbeddedAudio.AppleCS42L79Audio,0
OSObject.IORegistryEntry.IOService.AppleEmbeddedAudio.IOPAudioSpeaker,0
OSObject.IORegistryEntry.IOService.AppleEmbeddedAudio.IOPEmbeddedAudio,
OSObject.IORegistryEntry.IOService.AppleEmbeddedAudio.IOPEmbeddedAudio.IOPHaptics,0
OSObject.IORegistryEntry.IOService.AppleEmbeddedAudio.IOPEmbeddedAudio.IOPHapticDebug,0
OSObject.IORegistryEntry.IOService.AppleMCKAudio,0
OSObject.IORegistryEntry.IOService.AudioKernelClientInterface,0
